"","ID","Northing","Easting","Elev","Code","ConNum"
"1",77,15374680.94,1071996.637,575.818,"CB","302361"
"2",24,15373409.37,1070019.083,578.948,"CB","100818"
"3",84,15375244.23,1072835.942,577.275,"CB","302154"
