132,15374341.19,1071641.312,571.426,CB,101279
133,15374474.65,1071827.301,573.362,CB,101307
134,15374622.82,1072039.826,576.145,CB,101444
135,15374772.87,1072251.324,579.189,CB,101465
136,15374908.31,1072469.579,579.804,CB,101511
137,15375161.55,1072863.958,576.809,CB,101802
138,15375394.06,1073290.969,573.669,CB,101753
139,15375460.17,1073399.617,573.43,CB,101840
140,15375619.39,1073768.484,577.136,CB,101903
141,15375735.14,1074008.8,579.966,CB,101936
142,15375798.3,1074159.979,581.837,CB,101957
143,15376151.34,1074460.155,579.457,CB,600981
144,15375883.43,1073934.404,580.322,CB,600922
145,15375761.73,1073689.177,576.975,CB,600901
146,15375654.13,1073491.518,574.446,CB,600874
147,15375566.28,1073334.061,573.522,CB,302002
148,15374451.29,1071555.125,571.44,CB,601223
149,15374400.46,1071483.099,571.792,CB,601233
150,15374197.76,1071195.232,574.165,CB,601099
151,15374100.98,1071045.555,575.873,CB,601112
152,15373983.83,1070791.851,580.167,CB,601180
153,15373525.59,1070110.751,577.419,CB,100898
154,15373928.8,1070895.606,579.268,CB,101096
155,15374342.07,1071513.438,571.82,CB,601263
156,15374335.22,1071519.07,571.781,CB,101174
157,15374398.08,1071592.97,571.414,CB,601272
158,15374390.16,1071596.725,571.327,CB,101180
159,15374529.51,1071794.64,573.344,CB,101214
160,15374675.51,1072000.935,576.162,CB,101549
161,15375509.32,1073379.818,573.613,CB,101715
162,15375592.7,1073518.297,574.51,CB,600847
163,15375692.76,1073721.453,577.233,CB,600827
164,15375807.23,1073974.092,580.584,CB,102078
165,15375814.96,1073970.041,580.505,CB,600805
166,15375996.92,1074159.516,582.249,CB,85601
167,15375995.24,1074160.378,582.232,CB,85602
168,15375225.58,1072819.241,578.102,CB,85638
169,15374335.59,1071635.538,571.412,CB,850097
170,15375979.74,1074476.864,579.907,CB,850109
171,15376082.44,1074684.978,575.782,CB,850112
172,15376210.41,1074621.971,575.743,CB,850113
173,15376208.61,1074622.778,575.74,CB,850113
174,15375981.47,1074475.985,579.899,CB,360000
175,15376084.24,1074684.142,575.768,CB,360003
176,15376041.45,1074448.21,579.79,CB,200609
177,15376042.97,1074447.93,579.8,CB,200610
178,15376046.29,1074441.22,579.872,CB,200611
179,15376149.85,1074651.57,575.711,CB,200612
180,15376143.22,1074654.55,575.774,CB,200613
181,15376460.37,1075128.59,567.21,CB,200624
182,15376458.63,1075129.51,567.19,CB,200625
183,15376484.43,1075173.72,567.06,CB,200626
184,15376483.08,1075174.43,567.1,CB,200627
185,15376503.41,1075213.04,567.08,CB,200628
186,15376537,1075274.96,567.58,CB,200629
187,15376535.2,1075275.5,567.58,CB,200630
188,15376476.54,1075316.33,567.54,CB,200631
189,15376475.65,1075314.42,567.52,CB,200632
190,15376469.69,1075316.7,568.29,CB,200633
191,15376470.45,1075318.21,568.28,CB,200634
192,15376422.75,1075204.28,567.13,CB,200635
193,15376421.17,1075204.9,567.17,CB,200636
194,15376391.69,1075145.1,567.3,CB,200637
195,15376393.33,1075144.45,567.3,CB,200638
196,15376400.12,1075175.89,567.16,CB,200639
197,15376396.98,1075169.98,567.12,CB,200640
198,15376397.71,1075171.48,567.08,CB,200641
199,15376436.58,1075237.47,567.18,CB,200642
200,15376438.41,1075236.52,567.17,CB,200643
201,15376339.39,1075206.35,567.2,CB,200644
202,15376338.02,1075199.07,567.2,CB,200645
203,15376336.01,1075200.27,567.22,CB,200646
204,15376287.32,1074929.88,570.139,CB,200647
205,15376275.06,1074923.16,570.301,CB,200648
206,15376276.41,1074922.56,570.286,CB,200649
207,15376345.24,1074898.78,570.089,CB,200650
208,15376346.96,1074898.02,570.104,CB,200651
209,15376216.88,1074952.91,570.35,CB,200653
210,15376214.78,1074953.99,570.37,CB,200654
211,15376410.52,1075346.33,568.36,CB,200668
212,15376408.59,1075347.23,568.36,CB,200669
213,15376422.31,1075478.09,581.361,CB,200670
214,15376483.58,1075605.01,576.07,CB,200671
215,15376517.6,1075564.46,570.95,CB,200672
216,15376515.76,1075565.41,570.94,CB,200673
217,15376577.87,1075536.61,570.69,CB,200674
218,15376577.13,1075534.89,570.69,CB,200675
219,15376583.67,1075533.85,571.19,CB,200676
220,15376582.77,1075532.18,571.15,CB,200677
221,15376644.54,1075503.07,571.42,CB,200678
222,15376642.58,1075503.97,571.42,CB,200679
223,15376666.82,1075550.93,572.21,CB,200680
224,15376682.64,1075735.02,573.84,CB,200681
225,15376681.67,1075733.25,573.86,CB,200682
226,15376676.06,1075737.46,572.82,CB,200683
227,15376675.32,1075736.05,572.83,CB,200684
228,15376754.14,1075698.77,573.58,CB,200685
229,15376752.46,1075699.59,573.59,CB,200686
230,15376629.18,1075837.61,573.051,CB,200687
231,15376608.77,1075800.414,572.897,CB,200688
232,15376603.89,1075791.96,572.906,CB,200689
233,15376587.73,1075764.24,572.985,CB,200690
234,15376551.19,1075704.58,573.59,CB,200691
235,15376557.5,1075675.82,574.67,CB,200692
236,15371528.35,1066397.86,597.18,CB,200311
237,15371477.69,1066441.18,596.47,CB,200312
238,15371643.91,1066593.65,590.172,CB,200313
239,15371642.59,1066595.24,590.14,CB,200314
240,15371477.1,1066446.89,596.305,CB,200315
241,15371475.66,1066448.76,596.27,CB,200316
242,15371640.3,1066599.752,590.38,CB,200317
243,15371639.08,1066600.981,590.38,CB,200318
244,15371434.12,1066492.97,595.33,CB,200319
245,15371432.83,1066494.76,595.366,CB,200320
246,15371581.59,1066646.89,587.612,CB,200321
247,15371579.89,1066648.34,587.526,CB,200322
248,15372118.34,1067143.82,581.386,CB,200324
249,15372116.64,1067144.77,581.409,CB,200325
250,15371944.25,1066972.96,582.959,CB,200326
251,15371942.38,1066974,582.94,CB,200327
252,15372038.89,1067156.85,580.255,CB,200328
253,15372053.93,1067167.49,579.76,CB,200329
254,15371883.14,1067012.03,581.048,CB,200330
255,15371881.65,1067013.15,581.039,CB,200331
256,15371991.72,1067205.65,578.476,CB,200332
257,15371989.97,1067206.72,578.644,CB,200333
258,15371820,1067040,588.16,CB,200334
259,15371833.77,1067035.36,588.73,CB,200335
260,15371731.65,1066821.53,584.83,CB,200336
261,15371719.08,1066828.41,584.16,CB,200337
262,15372127.38,1067305.22,578.966,CB,200345
263,15372132.09,1067312.45,579.012,CB,200346
264,15372181.15,1067418.85,579.47,CB,200347
265,15372112.87,1067307.05,579.032,CB,200348
266,15372155.49,1067382.6,579.15,CB,200349
267,15372153.62,1067383.6,579.163,CB,200350
268,15372111.08,1067307.6,578.98,CB,200351
269,15372174.46,1067422.67,579.431,CB,200352
270,15372130.46,1067313.06,578.966,CB,200353
271,15372045.02,1067304.84,578.07,CB,200354
272,15372040.95,1067299.17,578.217,CB,200355
273,15372042.84,1067298.318,578.262,CB,200356
274,15372201.52,1067319.28,579.61,CB,200368
275,15372199.68,1067320.23,579.59,CB,200369
276,15372203.25,1067324.8,579.602,CB,200370
277,15372244.95,1067400.01,579.834,CB,200371
278,15371786.71,1066767.19,586.857,CB,200373
279,15371787.92,1066766.19,586.82,CB,200374
280,15371791.54,1066762.95,586.591,CB,200376
281,15371793.19,1066761.71,586.57,CB,200377
282,15371892.01,1066785.2,588.865,CB,200378
283,15371852.74,1066711.05,589.612,CB,200379
284,15371997.75,1066939.24,585.1,CB,200380
285,15371999.34,1066938.15,585.113,CB,200381
286,15372118.31,1067462.3,579.505,CB,200384
287,15372120.3,1067461.37,579.512,CB,200385
288,15372246.17,1067399.32,579.779,CB,200386
289,15373670.69,1070200.22,577.746,CB,200388
290,15373669.15,1070200.97,577.755,CB,200389
291,15373602.3,1070236.57,577.98,CB,200390
292,15373533.15,1070271.294,577.906,CB,200392
293,15373531.47,1070271.915,577.9,CB,200393
294,15373301.48,1069806.2,580.439,CB,200403 100796
295,15373363.8,1069763.86,580.391,CB,200406
296,15373428.56,1069740.08,580.317,CB,200408
297,15373459.81,1069953.27,578.302,CB,200414
298,15373510.41,1069906.43,578.49,CB,200415
299,15373512.13,1069905.52,578.43,CB,200416
300,15373537.1,1070096.96,577.37,CB,200430
301,15373541.29,1070103.19,577.423,CB,200431
302,15373595.32,1070074.27,577.32,CB,200434
303,15373565.91,1070158.35,577.559,CB,200435
304,15372949.69,1068940.68,579.93,CB,200436
305,15373060.3,1069159.32,582.538,CB,200437
306,15372936.02,1068930.002,579.736,CB,200438
307,15373044.26,1069146.875,582.292,CB,200439
308,15373304.04,1069496.288,583.046,CB,200446
309,15373005.86,1068901.905,579.851,CB,200453
310,15373004.07,1068902.918,579.922,CB,200454
311,15373115.98,1069120.421,582.416,CB,200455
312,15373114.37,1069121.464,582.399,CB,200456
313,15372989.85,1069184.03,582.421,CB,200457
314,15372987.83,1069184.63,582.437,CB,200458
315,15373177.94,1069559.44,583.261,CB,200461
316,15373179.8,1069558.33,583.235,CB,200462
317,15373237.59,1069529.45,583.137,CB,200463
318,15373239.28,1069528.57,583.064,CB,200464
319,15373243.11,1069526.257,583.126,CB,200465
320,15373245.12,1069525.332,583.119,CB,200466
321,15372940,1068925.63,579.759,CB,200473
322,15372942.1,1068924.73,579.767,CB,200474
323,15372272.48,1067616.51,582.16,CB,200477
324,15372278.23,1067612.48,582.029,CB,200478
325,15372217.21,1067653.59,582.32,CB,200479
326,15372215.29,1067654.51,582.32,CB,200480
327,15372320.3,1067917.39,587.74,CB,200481
328,15372314.11,1067844.97,585.012,CB,200484
329,15372312.04,1067845.84,585.004,CB,200485
330,15372368.63,1067806.68,584.798,CB,200486
331,15372374.48,1067802.81,584.741,CB,200487
332,15372439.71,1067781.41,584.852,CB,200488
333,15372438.05,1067782.23,584.838,CB,200489
334,15372569.78,1068024.11,586.315,CB,200490
335,15372567.68,1068036.9,586.48,CB,200491
336,15372588.89,1068023.24,585.844,CB,200492
337,15372504.07,1067814.84,588.243,CB,200494
338,15372487.6,1067821.54,588.58,CB,200495
339,15372450.5,1068155.63,586.07,CB,200501
340,15372452.47,1068154.42,586.056,CB,200502
341,15372468.91,1068145.76,586.449,CB,200503
342,15372471.25,1068144.7,586.484,CB,200504
343,15372464.93,1068132.82,586.584,CB,200505
344,15372467.25,1068131.79,586.637,CB,200506
345,15372519.93,1068278.01,585.553,CB,200507
346,15372517.72,1068279.09,585.484,CB,200508
347,15372578.35,1068221.47,585.565,CB,200509
348,15372584.24,1068218.12,585.598,CB,200510
349,15372657.16,1068192.64,585.305,CB,200517
350,15372658.81,1068191.7,585.31,CB,200518
351,15372774.35,1068419.93,583.538,CB,200519
352,15372700.08,1068447.99,583.96,CB,200520
353,15372693.34,1068450.63,583.899,CB,200521
354,15372626.34,1068492.44,583.683,CB,200522
355,15372625.39,1068493.12,583.676,CB,200523
356,15372874.91,1068638.24,579.771,CB,200534
357,15372876.83,1068637.55,579.754,CB,200535
358,15372931.94,1068766.57,578.929,CB,200536
359,15372933.97,1068765.6,578.913,CB,200537
360,15372892.3,1068824.54,579.041,CB,200538
361,15372877.77,1068793.31,579.042,CB,200539
362,15372879.37,1068792.39,579.025,CB,200540
363,15372875.12,1068784.27,579.013,CB,200541
364,15372866.96,1068800.11,579.082,CB,200542
365,15372865.11,1068801.155,579.089,CB,200543
366,15372860.49,1068792.15,579.117,CB,200544
367,15372811.85,1068827.82,579.133,CB,200545
368,15372813.95,1068826.84,579.099,CB,200546
369,15372809.16,1068818.73,578.956,CB,200547
370,15372810.76,1068669.63,579.827,CB,200548
371,15372812.82,1068668.61,579.835,CB,200549
372,15372805.01,1068673.72,579.93,CB,200550
373,15372806.66,1068672.79,579.81,CB,200551
374,15372741.97,1068705.423,579.847,CB,200552
375,15372743.96,1068704.595,579.822,CB,200553
376,15372341.89,1067589.8,582.113,CB,200563
377,15372343.29,1067589.03,582.134,CB,200564
378,15371667.63,1066756.85,584.704,CB,200584
379,15372332.48,1067910.44,588.3,CB,200587
380,15373410.64,1070018.393,577.966,CB,50052
381,15374539.95,1071794.399,573.223,CB,302335
382,15372929.3,1068757.869,578.829,CB,
383,15372876.85,1068965.695,579.89,CB,
384,15372878.33,1068964.615,579.864,CB,
385,15371529.21,1066396.428,597.18,CB,200311
386,15371939.26,1066976.948,583.253,CB,
387,15371937.47,1066977.934,583.226,CB,
388,15371666.25,1066757.496,584.711,CB,200584
389,15376673.21,1075921.476,573.892,CB,
390,15376787.77,1075963.717,575.279,CB,
391,15376788.58,1075965.4,575.255,CB,
392,15376793.15,1075962.057,575.574,CB,
393,15376795.15,1075961.268,575.6,CB,
394,15376866.76,1075926.108,575.067,CB,
395,15376891.11,1075914.97,581.968,CB,
396,15376913.71,1075905.825,581.685,CB,
397,15376950.72,1076069.038,577.989,CB,
398,15376970.54,1076060.717,577.632,CB,
399,15376968.86,1076061.351,577.664,CB,
400,15376922.07,1076420.132,576.171,CB,
401,15376988.92,1076371.25,574.857,CB,
402,15376987.36,1076372.038,574.897,CB,
403,15376993.05,1076368.906,576.977,CB,
404,15376994.93,1076367.969,576.979,CB,
405,15377080.65,1076332.978,574.762,CB,
406,15377078.95,1076333.879,574.771,CB,
407,15373929.31,1071192.772,587.777,CB,850096
408,15374739.13,1072271.119,582.184,CB,600702
1,15373740.38,1070720.908,580.814,ELMH,
2,15374376.82,1071587.213,571.635,ELMH,
3,15374556.69,1071841.513,574.145,ELMH,
4,15374064.31,1071136.855,576.712,ELMH,
5,15373341.75,1069747.984,580.859,ELMH,
6,15374210.15,1071351.189,574.106,ELMH,
7,15373461.83,1069985.845,578.198,ELMH,
8,15373578.58,1070217.116,577.948,ELMH,
9,15373930.52,1070910.214,579.403,ELMH,
10,15373695.26,1070448.563,579.405,ELMH,
11,15373811.9,1070679.816,581.017,ELMH,
12,15373816.07,1070687.498,580.955,ELMH,
13,15373918.67,1071117.095,588.294,ELMH,
14,15376127.12,1074425.447,579.736,ELMH,
15,15373898.39,1070646.434,580.787,ELMH,
16,15375197.74,1072545.028,583.639,ELMH,
17,15375693.14,1073754.691,577.867,ELMH,
18,15375921.16,1074216.994,582.725,ELMH,
19,15375360.1,1073078.992,575.943,ELMH,
20,15375766.19,1074083.722,580.94,ELMH,
21,15375458.3,1073277.312,574.105,ELMH,
22,15375252.57,1072878.514,577.757,ELMH,
23,15374708.65,1072056.593,577.114,ELMH,
24,15374861.54,1072272.8,580.169,ELMH,
25,15375135.72,1072680.485,579.461,ELMH,
26,15375015.47,1072493.269,581.106,ELMH,
27,15374879.1,1072426.037,580.096,ELMH,
28,15375565.1,1073494.912,574.405,ELMH,
29,15375631.09,1073780.294,577.646,ELMH,
30,15375813.58,1073999.035,581.094,ELMH,
31,15373967.67,1070770.88,580.24,ELMH,
32,15372907.17,1068886.805,579.61,ELMH,200276
33,15372794.98,1068664.715,580.29,ELMH,200273
34,15372694.34,1068465.499,583.995,ELMH,200258
35,15372578.93,1068236.737,585.85,ELMH,200241
36,15372443.28,1068128.02,586.26,ELMH,200238
37,15372375.55,1068008.29,586.789,ELMH,200237
38,15372478.21,1068037.48,586.917,ELMH,200222
39,15372375.69,1067834.68,585.43,ELMH,200221
40,15372262.04,1067609.429,582.22,ELMH,200210
41,15373214.02,1069495.31,583.775,ELMH,200186
42,15373115.36,1069299.275,583.979,ELMH,200170
43,15373008.71,1069087.864,581.802,ELMH,200168
44,15371959.89,1066826,589.616,ELMH,200111
45,15371800.88,1066788.88,586.55,ELMH,200106
46,15371325.28,1066396.88,600.688,ELMH,200102
47,15372160.49,1067407.39,579.454,ELMH,200046
48,15371772.41,1066879.23,586.421,ELMH,200025
49,15371749.41,1066837.16,584.79,ELMH,200024
50,15372053.92,1067197.18,579.867,ELMH,200020
51,15371938.97,1066987.75,583.18,ELMH,200019
52,15371394.87,1066456.58,597.4,ELMH,200009
53,15371625.32,1066591.25,590.8,ELMH,200008
54,15376176.67,1074490.945,579.975,ELMH,200707
55,15374083.1,1070929.45,583.54,ELMH,200867
56,15376158.59,1074697.96,575.135,ELMH,200819
57,15376518.77,1075389.15,568.86,ELMH,200768
58,15371431.81,1066414.402,597.858,ELMH,
59,15371680.11,1066769.919,584.557,ELMH,
60,15372271.35,1067857.315,589.206,ELMH,
1,15373834.31,1070713.197,580.763,STMH,101079
2,15374031.94,1071089.146,577.368,STMH,101124
3,15374196.25,1071324.854,574.233,STMH,101148
4,15374130.17,1071240.606,575.583,STMH,101138
5,15373522.52,1070104.85,577.462,STMH,100897
6,15373419.16,1070036.832,577.746,STMH,100820
7,15373355.37,1069778.347,580.587,STMH,100856
8,15374352.03,1071653.692,571.524,STMH,101280
9,15373931.84,1070902.65,579.258,STMH,101097
10,15373589.14,1070242.486,578.191,STMH,100916
11,15374253.3,1071513.131,572.391,STMH,101264
12,15373688.56,1070439.926,579.626,STMH,101055
13,15374287.67,1071552.607,572.057,STMH,101265
14,15376026.19,1074399.761,580.746,STMH,600768
15,15375599.98,1073518.119,574.817,STMH,600846
16,15374051.53,1071076.991,577.423,STMH,601050
17,15374347.94,1071510.069,572.056,STMH,601262
18,15374149.17,1071227.944,575.657,STMH,601064
19,15375821.2,1073966.279,580.853,STMH,600806
20,15374377.95,1071455.496,572.126,STMH,601241
21,15375699.25,1073718.803,577.504,STMH,600829
22,15373945.72,1070893.7,579.567,STMH,601033
23,15374404.01,1071588.938,571.725,STMH,601268
24,15374389.52,1071480.646,572.134,STMH,601235
25,15374407.18,1071593.927,571.706,STMH,601269
26,15373977.82,1070834.194,579.502,STMH,601138
27,15374591.66,1071766.072,573.568,STMH,302325
28,15373456.84,1069943.257,578.435,STMH,302502
29,15374550.01,1071795.88,573.581,STMH,302337
30,15373609.53,1070232.072,578.271,STMH,302646
31,15373458.65,1069933.303,578.8,STMH,302503
32,15373600.13,1070227.972,577.941,STMH,302647
33,15373708.79,1070428.926,579.61,STMH,302627
34,15375470.22,1073253.141,574.173,STMH,302192
35,15373700.09,1070424.569,579.327,STMH,302628
36,15375358.2,1073029.287,575.916,STMH,302174
37,15374838.28,1072204.203,578.594,STMH,302385
38,15374688.36,1071991.672,575.989,STMH,302363
39,15375112.52,1072604.019,579.394,STMH,302430
40,15375250.57,1072832.217,577.536,STMH,302156
41,15373373.28,1069777.963,580.264,STMH,302520
42,15373375.3,1069768.526,580.648,STMH,302521
43,15375344.9,1073040.132,576.174,STMH,101673
44,15375662.07,1073683.19,576.769,STMH,102114
45,15375583.87,1073519.599,574.432,STMH,101740
46,15375449.14,1073263.561,574.309,STMH,101696
47,15374872.5,1072389.927,580.729,STMH,101487
48,15374618.03,1072029.558,576.133,STMH,101443
49,15375683.37,1073738.818,577.666,STMH,102104
50,15374890.79,1072415.085,580.75,STMH,101488
51,15375685.31,1073725.13,577.194,STMH,102105
52,15375008.76,1072475.405,581.128,STMH,101601
53,15374923.03,1072458.569,580.564,STMH,101513
54,15375509.13,1073512.609,574.137,STMH,101866
55,15375503.04,1073358.284,573.626,STMH,101713
56,15375222.37,1072830.051,578.245,STMH,101647
57,15375917.14,1074198.826,582.555,STMH,102060
58,15375235.55,1072841.288,578.037,STMH,101648
59,15375166.59,1072722.514,579.001,STMH,101638
60,15375101.61,1072629.225,580.047,STMH,101619
61,15375634.88,1073786.057,577.698,STMH,101906
62,15374819.58,1072217.315,579.422,STMH,101572
63,15375991.69,1074346.827,581.575,STMH,102046
64,15375337.55,1073039.538,576.341,STMH,101672
65,15373487.09,1070058.393,577.858,STMH,103048
66,15373515.94,1070114.468,577.696,STMH,103049
67,15375785.59,1073990.569,581.367,STMH,601418
68,15375467.94,1073400.488,573.677,STMH,1000
69,15375513.15,1073488.195,574.275,STMH,1001
70,15374477.17,1071787.413,573.718,STMH,1003
71,15374194.26,1071344.363,574.503,STMH,1004
72,15374436.41,1071729.389,572.962,STMH,1002
73,15374366.3,1071587.326,571.897,STMH,1006
74,15374328.48,1071535.472,572.245,STMH,1005
75,15372053.92,1067187.13,579.83,STMH,200021
76,15371863.39,1066974.66,581.833,STMH,200022
77,15371736.09,1066808.99,584.7,STMH,200023
78,15372144.85,1067313.8,579.11,STMH,200044
79,15372163.47,1067349.32,579.35,STMH,200045
80,15372172.63,1067435.61,579.89,STMH,200047
81,15372182.4,1067441.79,579.76,STMH,200048
82,15372096.16,1067328.23,579.02,STMH,200049
83,15372192.8,1067425.53,579.88,STMH,200101
84,15371693.46,1066542.88,592.695,STMH,200105
85,15371902.82,1066775.43,589.24,STMH,200107
86,15372086.71,1067199.62,579.821,STMH,200109
87,15372064.98,1067170.964,580.06,STMH,200110
88,15372952.25,1068929.3,580.151,STMH,200165
89,15373062.28,1069147.65,582.7,STMH,200166
90,15372931.16,1068939.9,580.281,STMH,200167
91,15373041.82,1069158.17,582.673,STMH,200169
92,15373258.65,1069519.01,583.586,STMH,200184
93,15373251.51,1069522.89,583.418,STMH,200185
94,15373219.02,1069490.26,583.5,STMH,200187
95,15372289.69,1067617.25,582.51,STMH,200209
96,15372269.01,1067627.6,582.6,STMH,200211
97,15372365.92,1067819.08,585.3,STMH,200219
98,15372375.18,1067825.95,585.17,STMH,200220
99,15372501.03,1068072.75,586.621,STMH,200223
100,15372386.32,1067808.62,585.192,STMH,200224
101,15372516.73,1068264.32,585.686,STMH,200239
102,15372575.31,1068234.19,585.924,STMH,200240
103,15372585.12,1068240.8,585.656,STMH,200242
104,15372711.36,1068451.08,584.129,STMH,200255
105,15372596.14,1068223.93,585.922,STMH,200256
106,15372690.31,1068462.069,584.23,STMH,200257
107,15372700.09,1068468.228,583.82,STMH,200259
108,15372856.11,1068808.96,579.45,STMH,200271
109,15372819.2,1068665.7,580.093,STMH,200272
110,15372786.92,1068672.12,580.48,STMH,200274
